Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17150,6/30/2020,The Reserve Trust Company,Electronic,Yes,1,,Yes,,,Yes,,
17151,6/30/2020,"American Express Travel Related Services Company, Inc.",Electronic,,28,,Yes,,,Yes,,
17152,6/30/2020,"rewardStyle, Inc.",Electronic,Yes,1,Yes,,,,Yes,,
17153,6/30/2020,Homeland Mortgage Company,Electronic,Yes,11,Yes,Yes,,,Yes,,
17134,7/1/2020,Kustom US Inc.,Electronic,Yes,2,,Yes,,,Yes,,
17135,7/1/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17136,7/1/2020,"Healthcre Fiscal Management, Inc.",Electronic,Yes,17,Yes,,,,Yes,,
17137,7/1/2020,Main Street Bank,Electronic,,1,,,,Yes,,,
17138,7/1/2020,North Shore Medical Center,Electronic,Yes,1,Yes,,,,Yes,,
17139,7/1/2020,"Charles Schwab & Co., Inc.",Electronic,Yes,2,,Yes,,,,,
17140,7/1/2020,"Charles Schwab & Co., Inc.",Electronic,Yes,1,Yes,Yes,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17183,7/1/2020,"QSC, LCC",Electronic,Yes,1,,,,Yes,Yes,,
17205,7/1/2020,Securian Financial,Paper,,2,Yes,,,Yes,Yes,,
17206,7/1/2020,"Urban Compass, Inc.",Electronic,Yes,605,Yes,Yes,Yes,Yes,Yes,,
17207,7/1/2020,"Sobel Westex, Inc.",Electronic,Yes,13,,,,Yes,,,
17208,7/1/2020,"Karr Barth Administrators, Inc.",Electronic,Yes,8,Yes,Yes,,,Yes,,
17209,7/1/2020,Borough of Wildwood Crest,Electronic,Yes,3,Yes,,Yes,,Yes,,
17210,7/1/2020,The Village Bank,Electronic,,1,,,,Yes,,,
17211,7/1/2020,"Howard & Howard Attorneys, PLLC",Electronic,,10,Yes,Yes,,,Yes,,
17202,7/2/2020,Kline Keppel & Koryak P.C.,Electronic,Yes,494,Yes,,,,Yes,,
17203,7/2/2020,"MelroseWakefield Healthcare, Inc.",Electronic,,6909,Yes,,,,Yes,,
17204,7/2/2020,Winchester Savings Bank,Electronic,,1,,,,Yes,,,
17201,7/3/2020,Watertown Savings Bank,Electronic,,3,,,,Yes,,,
17194,7/6/2020,Society for Industrial and Applied Mathematics,Electronic,Yes,15,,,,Yes,Yes,,
17196,7/6/2020,"Medical Depot, Inc., d/b/a Drive DeVilbiss Healthcare",Electronic,Yes,14,Yes,Yes,Yes,,Yes,,
17197,7/6/2020,Rockland Trust,Paper,Yes,1,,Yes,,,Yes,,
17198,7/6/2020,"Wells Fargo Bank, N.A.",Electronic,Yes,3,,Yes,,Yes,Yes,,
17199,7/6/2020,Rockland Trust,Paper,Yes,1,,Yes,,,Yes,,
17200,7/6/2020,M&T Bank,Electronic,Yes,1,Yes,Yes,,,Yes,,
17189,7/7/2020,"American Express Travel Related Services Company, Inc.",Electronic,,24,,,,Yes,,,
17190,7/7/2020,Rockland Trust,Paper,Yes,1,,Yes,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17191,7/7/2020,"American Express Travel Related Services Company, Inc.",Electronic,,3,,,,Yes,,,
17192,7/7/2020,Federal Home Loan Mortgage Corporation,Electronic,Yes,693,Yes,Yes,,,Yes,,
17193,7/7/2020,"American Express Travel Related Services Company, Inc.",Electronic,,1,,,,Yes,,,
17184,7/8/2020,Eastern Bank,Electronic,,217,,,,Yes,,,
17185,7/8/2020,Adams Community Bank,Electronic,,1,,,,Yes,,,
17186,7/8/2020,Adams Community Bank,Electronic,,9,,,,Yes,,,
17195,7/8/2020,Bank of America,Electronic,Yes,1,Yes,Yes,,,Yes,,
17188,7/8/2020,"American Express Travel Related Services Company, Inc",Electronic,,2,,,,Yes,,,
17212,7/8/2020,Bank of America,Paper,,1,Yes,,,,Yes,,
17238,7/8/2020,"Claire's Stores, Inc.",Electronic,,1656,,,,Yes,,,
17239,7/8/2020,"Eshel, Aminov & Partners LLP",Electronic,Yes,355,Yes,Yes,,Yes,Yes,,
17240,7/8/2020,ST. MARY'S CREDIT UNION,Electronic,,1,,,,Yes,,,
17236,7/9/2020,Boeing Employees' Credit Union,Electronic,,1,,,,Yes,,,
17237,7/9/2020,The National Catholic Educational Association,Electronic,Yes,3,,,,Yes,Yes,,
17234,7/10/2020,"Wells Fargo Bank, N.A.",Paper,Yes,3,,Yes,,,Yes,,
17235,7/10/2020,McPherson College,Electronic,Yes,8,Yes,,,,Yes,,
17229,7/10/2020,Morgan Stanley,Paper,,1799,Yes,Yes,,,Yes,,
17230,7/10/2020,Morgan Stanley,Electronic,,389969,Yes,Yes,,,Yes,,
17231,7/10/2020,Allegiance Title Company,Electronic,Yes,2,Yes,Yes,Yes,,Yes,,
17232,7/10/2020,Thomas Cuisine,Electronic,Yes,1,,Yes,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17224,7/10/2020,Prudential,Electronic,Yes,1,Yes,,,,Yes,,
17228,7/13/2020,The Chicago Bar Association,Electronic,Yes,1,,,,Yes,Yes,,
17226,7/14/2020,Bridgewater State University,Electronic,,3,Yes,,,,Yes,,
17227,7/14/2020,National Holdings Corporation,Electronic,Yes,,Yes,Yes,,,Yes,,
17225,7/15/2020,Columbia College Chicago,Electronic,Yes,1,Yes,,,,Yes,,
17233,7/15/2020,St. Marys Credit Union,Electronic,,1,,,,Yes,,,
17241,7/15/2020,Combined Insurance Agencies,Electronic,Yes,4,Yes,,,,Yes,,
17242,7/15/2020,The Village Bank,Electronic,,7,,,,Yes,,,
17243,7/15/2020,"Merani Hospitality, Inc.",Electronic,Yes,486,,,,Yes,,,
17244,7/15/2020,"Charles Schwab & Co., Inc.",Paper,Yes,1,,Yes,,,,,
17213,7/15/2020,The Cooperative Bank of Cape Cod,Electronic,,295,,,,Yes,,,
17214,7/15/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17215,7/15/2020,St. Anne's Credit Union,Electronic,Yes,1,,Yes,,Yes,,,
17216,7/15/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17217,7/15/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17218,7/15/2020,Mutual One Bank,Electronic,,2,,,,Yes,,,
17219,7/15/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17220,7/15/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17221,7/15/2020,The Commonwealth of Massachusetts Department of Revenue,Electronic,Yes,1,Yes,,,,Yes,,
17222,7/15/2020,Main Street Bank,Electronic,,2,,,,Yes,,,
17223,7/15/2020,Main Street Bank,Electronic,,2,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17290,7/15/2020,"Merani Hospitality, Inc.",Electronic,Yes,486,,,,Yes,,,
17280,7/16/2020,Capital One,Paper,Yes,1,,Yes,,,Yes,,
17281,7/16/2020,Steel Partners Holdings L.P.,Electronic,Yes,1531,Yes,,,,Yes,,
17282,7/16/2020,Lorien Health Services,Electronic,Yes,4,Yes,,,,Yes,,
17283,7/16/2020,"Key Food Stores Co-Operative, Inc.",Electronic,,1,,,,Yes,,,
17285,7/16/2020,SAVERS BANK,Electronic,,1,,,,Yes,,,
17286,7/16/2020,SAVERS BANK,Electronic,,4,,,,Yes,,,
17287,7/16/2020,st marys credit union,Electronic,,1,,,,Yes,,,
17288,7/16/2020,The Village Bank,Electronic,,1,,,,Yes,,,
17289,7/16/2020,Brown Brothers Harriman,Electronic,Yes,4,,Yes,,,,,
17252,7/17/2020,Hargrove,Electronic,Yes,2,,,,Yes,Yes,,
17273,7/17/2020,"Verigent, LLC",Electronic,Yes,18,Yes,Yes,,,Yes,,
17274,7/17/2020,"Wolff Principal Holdings, LP",Electronic,Yes,1,Yes,,,,Yes,,
17276,7/17/2020,Freedom Credit Union,Both,Yes,2,,Yes,,,,,
17277,7/17/2020,NVNA and Hospice,Electronic,,30,,Yes,,,Yes,,
17278,7/17/2020,"Wells Fargo Bank, N.A.",Paper,,94,,Yes,,,Yes,,
17279,7/17/2020,"Wealth Enhancement Group, LLC",Electronic,Yes,51,Yes,Yes,Yes,,Yes,,
17294,7/17/2020,Spaulding Rehabilitation Network,Paper,Yes,1,,,,,,,
17272,7/18/2020,"Blum, Shapiro & Company, P.C.",Electronic,,873,Yes,Yes,Yes,,Yes,,
17263,7/20/2020,Frederick W. Howarth III d/b/a TBG West Insurance Services,Electronic,Yes,933,Yes,,,,Yes,,
17264,7/20/2020,Salem Five Cents Savings Bank,Electronic,,19,,,,Yes,,,
17265,7/20/2020,Saint Anne's Hospital,Paper,Yes,1,,Yes,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17266,7/20/2020,The Willows Community School,Electronic,Yes,9,Yes,Yes,,Yes,Yes,,
17267,7/20/2020,Highpoint Foot & Ankle Center,Electronic,Yes,16,Yes,,,,Yes,,
17268,7/20/2020,Western Union,Electronic,,1,,,,Yes,Yes,,
17269,7/20/2020,Salem Five Cents Savings Bank,Electronic,,2,,,,Yes,,,
17270,7/20/2020,Salem Five Cents Savings Bank,Electronic,,1,,,,Yes,,,
17271,7/20/2020,Salem Five Cents Savings Bank,Electronic,,26,,,,Yes,,,
17255,7/21/2020,"U.S. Restaurants, Inc.",Electronic,Yes,75,Yes,,,,Yes,,
17256,7/21/2020,"Collabera, Inc.",Electronic,Yes,1201,Yes,,,,Yes,,
17257,7/21/2020,The Springfield Museums,Electronic,,297,,,Yes,,,,
17258,7/21/2020,"Grossberg Company, LLP",Electronic,Yes,2,Yes,,,,Yes,,
17259,7/21/2020,"Bell, Davis & Pitt, PA",Electronic,Yes,1,Yes,,,,Yes,,
17260,7/21/2020,st marys credit union,Electronic,,1,,,,Yes,,,
17261,7/21/2020,JPMorgan Chase Bank N.A.,Electronic,,1,,Yes,,,,,
17262,7/21/2020,"U.S. Bank, N.A.",Paper,,2,Yes,,,Yes,Yes,,
17245,7/22/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17246,7/22/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17247,7/22/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17248,7/22/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17249,7/22/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17250,7/22/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17251,7/22/2020,Main Street Bank,Electronic,,6,,,,Yes,,,
17253,7/22/2020,SAVERS BANK,Electronic,,1,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17254,7/22/2020,"American Express Travel Related Services Company, Inc",Electronic,,17414,,,,Yes,,,
17291,7/22/2020,Webster Five Cents Savings Bank,Electronic,,0,,,,Yes,,,
17292,7/22/2020,SAVERS BANK,Electronic,,1,,,,Yes,,,
17293,7/22/2020,The Prudential Insurance Company of America,Electronic,Yes,1,Yes,Yes,,,Yes,,
17337,7/22/2020,Pivot Technology Services Corp.,Electronic,,6,Yes,Yes,,,Yes,,
17338,7/22/2020,American Public Works Association,Electronic,Yes,2,,,,Yes,,,
17339,7/22/2020,"American Express Travel Related Services Company, Inc.",Electronic,,25,,,,Yes,,,
17340,7/22/2020,st marys credit union,Electronic,,1,,,,Yes,,,
17341,7/22/2020,YogaFit,Electronic,Yes,12,,,,Yes,,,
17331,7/23/2020,Entercom Communications Corp.,Electronic,Yes,1,Yes,Yes,Yes,,Yes,,
17332,7/23/2020,"Allen Stahl & Kilbourne, PLLC",Electronic,Yes,1,Yes,,,,Yes,,
17333,7/23/2020,SAVERS BANK,Electronic,,1,,,,Yes,,,
17334,7/23/2020,CoreVest American Finance Lender LLC,Electronic,Yes,5,Yes,,,,Yes,,
17335,7/23/2020,"Quicken Loans, Inc.",Electronic,Yes,4,Yes,Yes,Yes,,Yes,,
17336,7/23/2020,Lincoln Financial Securities,Electronic,Yes,19,Yes,Yes,Yes,,Yes,,
17320,7/24/2020,"Simonton Windows, Inc.",Electronic,Yes,1,Yes,,Yes,Yes,Yes,,
17321,7/24/2020,"Atrium Windows and Doors, Inc.",Electronic,Yes,5,Yes,,Yes,,Yes,,
17322,7/24/2020,Ply Gem Residential Solutions,Electronic,Yes,89,Yes,Yes,Yes,Yes,Yes,,
17323,7/24/2020,Walgreen Co.,Both,Yes,16,,,Yes,,,,
17324,7/24/2020,The Village Bank,Electronic,,7,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17325,7/24/2020,Coastal States Bank,Electronic,Yes,26,Yes,Yes,,,Yes,,
17326,7/24/2020,The Village Bank,Electronic,,2,,,,Yes,,,
17327,7/24/2020,Entercom Communication Corp.,Electronic,Yes,1,Yes,,,,Yes,,
17328,7/24/2020,DEDHAM SAVINGS,Electronic,,83,,,,Yes,Yes,,
17329,7/24/2020,Chalkstream Capital Group / Eversept Partners L.P.,Electronic,,20,,Yes,,,,,
17330,7/24/2020,PeoplesBank,Electronic,Yes,7,Yes,Yes,,,Yes,,
17284,7/24/2020,DEDHAM SAVINGS,Paper,,9,,,,Yes,,,
17317,7/26/2020,"Homeland Title, LLC",Electronic,Yes,7,Yes,Yes,Yes,,Yes,,
17318,7/26/2020,"Bousquet Holstein, PLLC",Electronic,Yes,,Yes,,,,Yes,,
17319,7/26/2020,Mercy College,Electronic,,2,,Yes,,,Yes,,
17308,7/27/2020,National Intramural and Recreational Sports Association,Electronic,Yes,1,,,,Yes,,,
17309,7/27/2020,Owens Ear Center,Electronic,Yes,7,Yes,,,,Yes,,
17310,7/27/2020,"Smart Bear Software, Inc.",Electronic,Yes,1,Yes,Yes,,,Yes,,
17311,7/27/2020,Greenleaf Trust,Electronic,Yes,1,Yes,,,,Yes,,
17312,7/27/2020,Select Express & Logistics,Electronic,Yes,334,Yes,Yes,Yes,,Yes,,
17313,7/27/2020,Sheldon ISD,Electronic,Yes,1,Yes,,,,Yes,,
17314,7/27/2020,SAVERS BANK,Electronic,,18,,,,Yes,,,
17315,7/27/2020,Sprintax.com,Electronic,Yes,1,Yes,,,,Yes,,
17316,7/27/2020,Town of Babylon,Electronic,Yes,3,Yes,,,,Yes,,
17296,7/28/2020,"Front Rush, LLC",Electronic,Yes,179,Yes,Yes,Yes,,Yes,,
17297,7/28/2020,"Leone, McDonnell & Roberts",Electronic,Yes,26,Yes,Yes,Yes,,Yes,,
17298,7/28/2020,TD Bank N.A.,Paper,Yes,1,Yes,Yes,,Yes,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17299,7/28/2020,Discover Financial Services,Electronic,Yes,41,Yes,,,Yes,Yes,,
17300,7/28/2020,"OTR Leasing, LLC",Electronic,Yes,126,Yes,Yes,Yes,Yes,Yes,,
17301,7/28/2020,"Everything Kitchens, LLC",Electronic,Yes,1,,,,Yes,Yes,,
17302,7/28/2020,Northeast Rehabilitation Hospital Network,Paper,Yes,1,,Yes,,,,,
17303,7/28/2020,"Windes, Inc.",Electronic,Yes,1,Yes,,,,Yes,,
17304,7/28/2020,Davidoff Hutcher & Citron LLP,Electronic,Yes,2,,Yes,,,Yes,,
17305,7/28/2020,Eagle Bank,Electronic,,4,,,,Yes,,,
17306,7/28/2020,Examity Inc.,Electronic,Yes,31,Yes,Yes,,Yes,Yes,,
17307,7/28/2020,"Wells Fargo Bank, N.A.",Electronic,Yes,2,,Yes,,,Yes,,
17275,7/28/2020,Nielson Hoover Group,Electronic,Yes,4,Yes,,Yes,,Yes,,
17342,7/29/2020,Mutual One Bank,Electronic,,2,,,,Yes,,,
17343,7/29/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17344,7/29/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17345,7/29/2020,Prisma Health,Electronic,,33,Yes,,,,Yes,,
17346,7/29/2020,Massachusetts Teachers' Retirement System.,Electronic,Yes,4,,,,,,,
17347,7/29/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17360,7/30/2020,The Riverside Company,Electronic,,2,Yes,Yes,,,Yes,,
17361,7/30/2020,Santa Energy Corporation,Electronic,Yes,6,Yes,Yes,Yes,,Yes,,
17362,7/30/2020,The Credit Pros International,Electronic,,161,Yes,,Yes,,Yes,,
17363,7/30/2020,Goldin Peiser & Peiser,Electronic,,2,Yes,,,,Yes,,
17364,7/30/2020,Savers Bank,Electronic,,1,,,,Yes,,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17365,7/30/2020,Elkins Rehabilitation & Care Center,Electronic,Yes,1,Yes,,,,Yes,,
17366,7/31/2020,Discover Financial Services,Electronic,,14,,,,Yes,,,
17380,7/31/2020,"American Express Travel Related Services Company, Inc.",Electronic,,5,,,,Yes,,,
17381,7/31/2020,"American Express Travel Related Services Company, Inc.",Electronic,,9,,,,Yes,,,
17382,7/31/2020,"Empire Golf Management, LLC",Electronic,Yes,18,Yes,,,,Yes,,
17383,7/31/2020,Discover Financial services,Electronic,,6,,,,Yes,,,
17348,7/31/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17349,7/31/2020,Mutual One Bank,Electronic,,1,,,,Yes,,,
17350,7/31/2020,Mutual One Bank,Electronic,,3,,,,Yes,,,
17351,7/31/2020,Main Street Bank,Electronic,,3,,,,Yes,,,
17352,7/31/2020,Emanate Health,Electronic,,2,Yes,,,,Yes,,
17353,7/31/2020,Discover Financial Services,Electronic,,17,,,,Yes,,,
17354,7/31/2020,Discover Financial Services,Electronic,,5,,,,Yes,,,
17355,7/31/2020,"Ameriprise Financial, Inc.",Electronic,Yes,1,Yes,,,,Yes,,
17356,7/31/2020,Discover Financial Services,Electronic,,2,,,,Yes,,,
17357,7/31/2020,"Cadwalader, Wickersham & Taft LLP",Electronic,,9,Yes,,,,Yes,,
17358,7/31/2020,Schuco USA LLLP,Electronic,Yes,3,Yes,Yes,,,Yes,,
17359,7/31/2020,Muskingum Valley Health Centes,Electronic,Yes,1,Yes,,,,Yes,,
17379,8/1/2020,American Staffing Association,Electronic,Yes,1,,,,Yes,Yes,,
17376,8/3/2020,"Wurkforce, Inc.",Electronic,Yes,469,Yes,Yes,Yes,,Yes,,
17377,8/3/2020,"Comiskey & Company, P.C.",Electronic,Yes,2,Yes,Yes,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17367,8/4/2020,"Power Engineers, Inc.",Electronic,,53,Yes,Yes,,,Yes,,
17368,8/4/2020,SEIU National Industry Pension Fund,Electronic,Yes,5,Yes,,,,Yes,,
17369,8/4/2020,Salem Five Cents Savings Bank,Electronic,,134,,,,Yes,,,
17370,8/4/2020,Salem Five Cents Savings Bank,Electronic,,2,,,,Yes,,,
17371,8/4/2020,St. Mary's Credit Union,Electronic,,1,,,,Yes,,,
17372,8/4/2020,Watertown Savings Bank,Paper,,8,,,,Yes,,,
17373,8/4/2020,Rockland Trust,Paper,Yes,1,,Yes,,,Yes,,
17374,8/4/2020,Rockland Trust,Paper,Yes,1,,Yes,,,,,
17375,8/4/2020,Rockland Trust,Paper,Yes,1,,Yes,,,Yes,,
17384,8/5/2020,Bank of America,,Yes,,Yes,Yes,,,Yes,,
17385,8/5/2020,Doylestown Hospital and Doylestown Health Physicians,Electronic,,2,Yes,,,,Yes,,
17461,8/5/2020,Woodruff Sawyer & Co.,Electronic,Yes,9,Yes,,,,Yes,,
17455,8/5/2020,"Peabody Properties, Inc.",Electronic,Yes,5357,Yes,Yes,Yes,Yes,Yes,,
17456,8/5/2020,"Scholarship America, Inc.",Electronic,Yes,1,,,Yes,Yes,Yes,,
17457,8/5/2020,Salem Five Cents Savings Bank,Electronic,,2,,Yes,,,,,
17458,8/5/2020,EDP Renewables North America LLC,Electronic,,27,Yes,,Yes,,Yes,,
17459,8/5/2020,The Village Bank,Electronic,,2,,,,Yes,,,
17448,8/6/2020,Raymond James,Electronic,Yes,16,,Yes,,,Yes,,
17449,8/6/2020,The Ounce of Prevention Fund,Electronic,Yes,9,Yes,Yes,,,Yes,,
17450,8/6/2020,"Global Endowment Management, LP",Electronic,Yes,1,Yes,Yes,,,Yes,,
17451,8/6/2020,The Connection Inc.,Electronic,Yes,9,Yes,Yes,Yes,Yes,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17452,8/6/2020,SAVERS BANK,Electronic,,1,,,,Yes,,,
17453,8/6/2020,SAVERS BANK,Electronic,,1,,,,Yes,,,
17454,8/6/2020,"BeneSys, Inc.",Electronic,Yes,9,Yes,Yes,,Yes,Yes,,
17440,8/7/2020,TGM Group LLC,Electronic,Yes,5,Yes,Yes,,,Yes,,
17441,8/7/2020,Summit Medical Associates,Electronic,,2,Yes,,,,Yes,,
17442,8/7/2020,Salem Five Cents Savings Bank,Paper,Yes,2,,Yes,,,,,
17443,8/7/2020,st marys credit union,Electronic,,4,,,,Yes,,,
17444,8/7/2020,American Seating Company,Electronic,,5,Yes,Yes,,,Yes,,
17445,8/7/2020,"Behavioral Health Network, Inc.",Electronic,,122418,Yes,,,,Yes,,
17446,8/7/2020,Columbus Metro Federal Credit Union,Electronic,,7,Yes,Yes,,,Yes,,
17447,8/7/2020,St. John's Preparatory School,Electronic,,412,Yes,,,Yes,Yes,,
17437,8/10/2020,Dent Wizard International,Electronic,Yes,234,Yes,,Yes,,Yes,,
17438,8/10/2020,"American Express Travel Related Services Company, Inc",Electronic,,12,,,,Yes,,,
17439,8/10/2020,"South Hadley Dental Associates, Inc.",Electronic,Yes,1,Yes,,,,Yes,,
17460,8/11/2020,The Village Bank,Electronic,,1,,,,Yes,,,
17432,8/11/2020,"American Express Travel Related Services Company, Inc.",Electronic,,31,,,,Yes,,,
17433,8/11/2020,"Sand Companies, Inc.",Electronic,Yes,1,,,Yes,,,,
17434,8/11/2020,"Ameriprise Financial, Inc.",Electronic,Yes,,Yes,,Yes,,Yes,,
17422,8/12/2020,"Patriot Growth Insurance Services, LLC",Electronic,Yes,26,Yes,,,,Yes,,
17423,8/12/2020,Rand Worldwide,Electronic,Yes,26,Yes,,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17424,8/12/2020,The Latin School of Chicago,Electronic,Yes,17,Yes,,,,Yes,,
17425,8/12/2020,SAVERS BANK,Electronic,,7,,,,Yes,,,
17426,8/12/2020,SAVERS BANK,Electronic,,1,,,,Yes,,,
17427,8/12/2020,"City of Athens, Ohio",Electronic,Yes,34,Yes,,,,Yes,,
17428,8/12/2020,"Horace Mann Educational Associates, dba HMEA",Electronic,Yes,1,,Yes,,,,,
17429,8/12/2020,"American Express Travel Related Services Company, Inc.",Electronic,,2,,,,Yes,,,
17430,8/12/2020,Massachusetts General Hospital,Electronic,Yes,2,Yes,,,,Yes,,
17431,8/12/2020,"Ameriprise Financial, Inc.",Electronic,Yes,5,Yes,,,,Yes,,
17413,8/13/2020,"Crown & Caliber, LLC",Electronic,Yes,1,Yes,,,,Yes,,
17414,8/13/2020,"JPMorgan Chase Bank, N.A",Paper,Yes,1,,Yes,,,,,
17415,8/13/2020,Robbins Property Associates,Both,Yes,1,,Yes,,,,,
17416,8/13/2020,st. marys credit union,Electronic,,1,,,,Yes,,,
17417,8/13/2020,Division of Professional Licensure,Electronic,Yes,2,Yes,,Yes,,,,
17418,8/13/2020,"Wells Fargo Bank, N.A.",Electronic,Yes,1,,Yes,,,Yes,,
17419,8/13/2020,SAVERS BANK,Electronic,,1,,,,Yes,,,
17420,8/13/2020,Cape Cod Five,Paper,Yes,1,Yes,Yes,,,Yes,,
17421,8/13/2020,"American Express Travel Related Services Company, Inc",Electronic,,1,,,,Yes,,,
17462,8/13/2020,Michigan State University,Electronic,Yes,12,,,,Yes,Yes,,
17399,8/14/2020,University of Detroit Mercy,Electronic,,141,Yes,,,,Yes,,
17400,8/14/2020,The Jackson Laboratory,Electronic,,1,Yes,,,,Yes,,
17401,8/14/2020,Rockland Trust,Paper,Yes,2,,Yes,,,Yes,,
Assigned Breach Number,Date Reported To OCA,Organization Name,Breach Type Description,Breach Occur at the Reporting Entity?,MA Residents Affected,SSNBreached,Account Number Breached,Drivers Licenses Breached,Credit Debit Numbers Breached,Provided Credit Monitoring,Data Encrypted,Mobile Device Lost Stolen
17402,8/14/2020,Rockland Trust,Paper,Yes,1,,Yes,,,Yes,,
17403,8/14/2020,"Cantex, Inc.",Electronic,Yes,1,Yes,,,,Yes,,
17404,8/14/2020,"New York City Ballet, Inc",Electronic,Yes,8,Yes,,,,Yes,,
17405,8/14/2020,Rockland Trust,Paper,Yes,1,,Yes,,,Yes,,
17406,8/14/2020,Moye White LLP,Electronic,Yes,3,Yes,,Yes,,Yes,,
17407,8/14/2020,Bridgewater State University,Electronic,,28209,Yes,,,,Yes,,
17408,8/14/2020,Filters Fast LLC,Electronic,Yes,8279,,,,Yes,Yes,,
17409,8/14/2020,Aon Insurance Services,Paper,Yes,1,Yes,Yes,,,Yes,,
17410,8/14/2020,"D&S Residential Holdings, LLC",Electronic,Yes,8,Yes,,Yes,,Yes,,
17649,8/15/2020,Rockland Trust,Paper,Yes,2,,Yes,,,Yes,,
